AGREEMENTID,FORECLOSURE
11229878,0.00012356191549152832
11229881,0.9709104817176939
11229887,0.0019467716785010205
11229888,0.0001492740770243551
11229889,0.0001558806994535411
11229892,0.00013508306446421495
11229893,0.00013690162417028144
11229894,0.00013842422847779915
11229896,0.9450210867973791
11229898,0.0001419911529140297
11229899,0.003101621367346298
11229901,0.00012175361142131012
11229903,0.00019551302587790732
11229904,0.0014740852797498142
11229905,0.00013933295520567187
11229906,0.002285139035468246
11229908,0.002318083216985032
11229910,0.0014728889004888088
11229911,0.0016191335921584068
11229919,0.0001393542320506742
11229922,0.00015051288679421382
11229923,0.001434735680144056
11229924,3.900483472741839e-05
11229926,0.00014415349099036525
11229927,0.017184339541272756
11229928,0.04262519558106838
11229929,0.00011128095419769708
11229931,0.00016166716235791143
11229932,0.00011189451457004141
11229935,0.00011117270972522272
11229937,0.0014378586111117072
11229940,0.00014405950675099515
11229941,0.001990138754127918
11229942,0.00012297427072277577
11229944,0.8504972540053618
11229945,0.00011124999543574154
11229946,0.0001111919821530415
11229947,0.00014319907971945158
11229948,0.00011125958410918226
11229949,0.00014765386807121021
11229951,0.0001361899020594183
11229952,3.767590495058152e-06
11229955,0.9762622371918963
11229956,0.0022282353357345637
11229957,0.000145493926914543
11229958,0.00011147129078888945
11229959,0.00011171214177303052
11229961,0.00014547799127539963
11229962,0.020193479688541155
11229973,0.00443511400864764
11229974,6.722477976396422e-06
11229975,0.8503464120841846
11229976,0.00014468774443127292
11229977,0.00011134421856926356
11229979,0.00011120822193923883
11229983,0.6734803788656025
11229985,0.0015490368240557294
11229987,0.00013820805091664375
11229994,0.0001425947230171756
11229996,0.0017009933636837442
11229997,0.0001411350550412232
11230002,4.130389911840494e-06
11230004,0.026887088580778217
11230007,0.00014524704486972487
11230008,0.0001388516360706515
11230010,0.0001343776017717352
11230011,0.0001397107975044256
11230015,0.00013489275135415658
11230017,3.509968961681418e-06
11230024,0.8658740193995108
11230025,0.0001455344841850473
11230032,0.00013514594072579453
11230035,0.9427927559498854
11230036,0.005156471366744383
11230038,1.3886031680476914e-05
11230039,0.00015161063110049575
11230041,0.00011120325947747973
11230042,0.0001450344937975728
11230045,0.0001436613062427372
11230047,0.00013910828092780826
11230049,0.00013602887900335842
11230052,0.0001378138717928028
11230053,0.00011131407691637495
11230054,0.9754270220511515
11230060,0.00014889958378586532
11230062,0.9703894818538131
11230064,0.9284418386540988
11230066,0.00011122049988540974
11230067,0.7805998683599931
11230070,0.004746134958956184
11230071,0.8019716403410438
11230073,0.09911605591427529
11230078,0.00011223712185497304
11230081,0.00011167499618896907
11230082,0.000111222597767963
11230086,0.00013917147529906348
11230088,0.002373084778416734
11230089,0.0001113276171136769
11230094,0.0001329506914903832
11230096,0.0003063739325689359
11230099,0.9995966288826729
11230100,0.0025407819740961455
11230104,0.002820053694517478
11230106,0.0025229138851901567
11230107,0.00011115725015978647
11230115,0.00014108016049981577
11230117,0.0001351914181463208
11230118,0.00013482000324016908
11230124,0.0001111919361615903
11230127,0.00014161497084979845
11230131,0.0001392040184575503
11230132,0.0018355266136201166
11230133,0.8134029716366988
11230136,0.7761828195375583
11230137,0.0019603615855768937
11230138,0.0005969538447118543
11230140,0.004121006515074861
11230142,0.00012631496737709082
11230143,0.00011124417259299429
11230144,0.00011125073313875053
11230147,0.0001114247018185592
11230149,0.0011322215470911702
11230153,0.0001370276803600491
11230154,0.0014205062946008942
11230160,0.0001349318081372214
11230166,0.00012275004688347922
11230168,0.0015642828648227264
11230170,0.00013877721706710927
11230173,1.2029303095843718e-05
11230174,0.9766425270919553
11230176,0.000134768667028806
11230179,6.727801461018225e-06
11230182,0.00011119762705475434
11230183,0.0001382184830026926
11230186,0.6445226394595999
11230192,3.0486169119886395e-05
11230196,0.0014328798781787899
11230199,0.0001488078427685564
11230202,2.1549077111023682e-05
11230214,0.0001359776265968352
11230215,0.0001387723295097685
11230218,0.00013678649172328106
11230221,0.00014140238078191815
11230223,0.8747982605517555
11230225,0.00016451840908226776
11230230,0.00013973989702490468
11230232,7.258878177872014e-06
11230233,0.00013861845405422406
11230235,0.00014670667606229138
11230237,0.00013839600620164377
11230242,0.00013868057357217578
11230245,0.0014713908136439534
11230246,0.0026633600265936184
11230250,0.00012618020993616875
11230251,0.9481420104759618
11230252,0.0001509826233201183
11230253,0.001448335243078564
11230258,0.0001363391829245263
11230261,0.00013544866468690928
11230266,0.00011122258709504525
11230267,0.00013510499660926765
11230270,0.00011119446214935475
11230271,0.0023361101685746475
11230274,0.00013863466246509594
11230275,0.002517189769181906
11230279,0.00014413035407635576
11230280,0.0001470404216393458
11230281,0.0001467214256524891
11230285,0.00011140280541265752
11230286,3.5899231546006087e-06
11230287,0.00014639668904083337
11230289,0.000143332800168482
11230290,0.00011117354124065527
11230294,0.00012617107654432446
11230296,0.9512900987412236
11230297,7.970906650263399e-06
11230298,0.0001327154722731972
11230300,0.0014752601032362602
11230307,0.0483437967089546
11230312,0.00012180108057468044
11230313,0.00011121619258597482
11230315,0.0001387307302812395
11230318,7.161365194728909e-05
11230321,0.00014395319336716968
11230328,0.00014315883982573882
11230330,0.0001399240976006102
11230331,0.00012267287081346208
11230332,0.00013992263254587688
11230333,0.00738509375214323
11230334,0.0022380838039479057
11230335,0.00013437765974309612
11230340,0.000135062454372746
11230342,1.0918490385805022e-05
11230347,0.00013654622496484225
11230350,0.0001497523536598629
11230351,0.8775853941038487
11230352,0.00015092904912679183
11230354,0.00014738764602068537
11230359,0.00011144347149964938
11230360,0.0001272768753243202
11230368,0.00013158197428178144
11230369,0.0001349527030304129
11230370,0.0001362462978022249
11230375,0.00014394272143545915
11230378,0.00011134293824293634
11230380,0.00016293876396506894
11230381,0.4457161442050843
11230383,0.0016788446620646627
11230385,3.1657679555255837e-06
11230386,0.00011123069434572442
11230387,0.002949912760866271
11230388,0.0014461377460267925
11230395,0.39431022019564316
11230396,0.00013583291228170985
11230399,0.14395337832030114
11230401,0.00011129619347101347
11230402,0.00012260487638795318
11230411,0.0010856387610659933
11230412,0.001907673548992846
11230418,0.00013477943906971444
11230419,0.00011115506455528355
11230422,0.00011118150833650778
11230425,0.19318280449049968
11230426,0.00013129761503276132
11230429,0.0018396855196484252
11230432,0.00015243784110406666
11230433,0.00011122414469045447
11230434,0.0016638445953760465
11230436,0.00011137153985434822
11230437,0.9982797226065288
11230438,0.9680030171221169
11230445,0.00014437641810352903
11230446,0.00014369814159716617
11230447,0.00013444634995875003
11230450,0.00011120941912215999
11230451,0.2576387357283129
11230452,0.08071840206982475
11230453,0.38549541465625325
11230455,0.00011440587314050594
11230464,0.00011120214894555673
11230465,0.00011140780089605214
11230466,0.00011125653946092628
11230468,0.997966737435242
11230476,0.0001226878142288292
11230477,0.0012074263887791024
11230479,0.0030389254406124485
11230480,0.0001390281429173181
11230481,0.00014179470150941408
11230492,0.00014884470678579916
11230493,0.00011128878908801506
11230496,0.00012271593861069884
11230497,0.00011119615376401736
11230498,0.001438054574429789
11230499,0.00014014898094174565
11230501,0.0014363350772378229
11230503,0.00014320316056265104
11230505,0.0027031233089924176
11230506,0.00011149184068484416
11230510,0.9728580700138728
11230513,0.00011160151389006196
11230515,0.7517501495303549
11230516,0.001359626422676267
11230517,0.6254126983445643
11230519,0.00013841744712125918
11230520,0.00014261472262888197
11230523,0.00013469087206889545
11230526,0.0029292269671676806
11230528,0.00011114860539553156
11230529,0.004003986722508515
11230532,0.607740691951404
11230536,0.00011127177127636723
11230537,0.00013844586843175265
11230539,0.0014153210307741063
11230542,0.0005253355410491988
11230545,0.9664892861298675
11230548,0.00011123469937629388
11230549,0.0001461948892667952
11230555,0.00013479302260376263
11230556,0.00013730888035302918
11230557,0.00012618556720596664
11230563,0.0001675403315835145
11230566,0.004361203804259771
11230568,0.00014435932699152142
11230569,0.00012639963587491362
11230576,0.00014882408468647572
11230579,0.00014099222659336904
11230580,0.12866697118814388
11230593,0.0037370093334061307
11230596,0.00012620298987969485
11230597,0.99911437265517
11230598,1.889179518301602e-06
11230599,0.001342764477929341
11230600,0.00013516094020258923
11230604,6.266669238049628e-06
11230610,0.8552693298384317
11230611,0.00013814457452883036
11230614,0.9859413869903942
11230615,0.00013623109878409636
11230616,0.00013902786736251846
11230620,0.0001388806167405496
11230622,0.00013975799814613084
11230626,0.0001113342464215455
11230627,0.0034841134890902974
11230628,0.0001289685512483958
11230629,0.00011120481681921276
11230630,0.00011116540797313317
11230632,3.7406014854872574e-06
11230643,0.00013562727161585712
11230649,0.00013541871852723578
11230651,8.432141931296807e-06
11230652,0.00013606505596041492
11230654,0.8230436089429615
11230655,0.0014631754013364686
11230656,0.00014199558478384527
11230657,0.00014672029758468097
11230658,0.0014394058762679923
11230660,0.00013738140454216176
11230661,0.00013818929143487348
11230667,0.0001388680586835275
11230668,0.07789205398532333
11230674,0.00013847545287221213
11230675,0.00011121547600307154
11230676,0.004258252567693294
11230679,0.00014376357026793545
11230680,0.04598061596139229
11230682,0.0014430384023966345
11230684,0.9674308583930588
11230686,0.004831809712496321
11230687,0.00015312810718580005
11230690,0.00011127366412408091
11230695,0.0001367281975226521
11230696,0.00013886199822064278
11230697,0.00013260480689788475
11230700,0.00013478715276663906
11230704,0.0024966451244464206
11230705,0.00016094292741549143
11230706,0.7572756875206622
11230707,0.00014187921092366883
11230709,5.9577530647555965e-06
11230711,0.0001475837284783085
11230713,8.309075836309521e-05
11230716,0.0001803057812394925
11230719,0.00011117918316420894
11230723,0.00011127329518915855
11230725,0.00013498793736567297
11230732,0.0012208259481386017
11230733,0.0001383898731895327
11230736,0.0020454892037324057
11230738,0.00013884681677927028
11230740,0.00014047681676730903
11230741,0.0015067112785150647
11230744,0.0005341993470327513
11230745,0.0016717253851181398
11230755,0.00013621226344714797
11230756,0.0001343580792111252
11230758,0.07531399684665264
11230759,0.00012628712638978454
11230764,0.00011144584265509055
11230768,0.00013448539061438927
11230770,0.00012623640359357496
11230773,0.00012264240651364342
11230775,0.0018055540873119825
11230783,0.0015204466627335002
11230784,0.00014122678110499508
11230785,0.25330038815919664
11230786,0.00011136517101886721
11230788,0.00016572763612558535
11230790,0.002028291839825647
11230793,0.6939274056227455
11230794,0.00011127028892313148
11230797,0.5792076954133916
11230801,0.00011116540746775757
11230803,0.00013376903937131434
11230804,0.00011122846258914624
11230805,0.0001114285882793775
11230806,0.0004179082199021546
11230811,0.0015428903522707
11230812,0.00014388200617174927
11230814,0.5065337388937723
11230818,0.00011119896733558705
11230828,0.0001438062686608063
11230832,0.00013474358728539086
11230838,0.00014921790839504456
11230839,0.0017346943060488039
11230840,0.9921828583699718
11230843,0.9790508223690232
11230845,0.0022439887694264797
11230847,1.2192091196854631e-05
11230849,0.0014413153520047195
11230852,0.00014318136438367597
11230859,0.00011125629383565994
11230862,0.5824421582831537
11230866,0.00014804670899310092
11230868,0.0001452162475714441
11230869,0.0001262374187948702
11230874,0.00013264763466306899
11230876,2.823136666548929e-06
11230878,0.00011128008847369321
11230880,0.00012658514453652334
11230882,0.00012273908200114954
11230884,7.268196222272853e-05
11230885,0.0012738807581565879
11230886,0.00015104432143759093
11230887,0.00014206534916804135
11230888,0.00013537454663910885
11230890,0.00011114904608461958
11230891,0.00013847055600250323
11230894,0.00012617676125645656
11230897,0.00011115643926353858
11230899,0.17457633418928628
11230902,0.00011120127793213367
11230906,0.00015639478149326414
11230907,0.00013753441988033162
11230910,0.0025663020679393507
11230912,0.00014004666236484934
11230913,0.000112217842133159
11230914,0.0014356870284745495
11230917,0.00012697883381327323
11230918,0.0014116653430110901
11230919,0.00014243541890425422
11230920,0.00011122621503939266
11230924,6.227956782221518e-06
11230926,0.00011118358352853786
11230928,0.00014662750819351665
11230931,0.00011121159833297808
11230933,0.00014162011751258648
11230934,0.00014811523866883607
11230935,0.00012624779879805156
11230937,0.977944397284808
11230939,0.00013521199412653548
11230941,0.00013451878515672466
11230942,0.6000519203053433
11230944,0.00013845874568305848
11230946,0.00013845135778773083
11230949,0.0001316693203770356
11230951,0.0014653062629984912
11230954,2.588604384702658e-05
11230955,0.0001384358111481411
11230956,0.0014125250149785184
11230957,0.00014353348822792447
11230963,0.00011121687762229106
11230965,0.0027651221410934616
11230967,0.00013508305577999204
11230970,0.9892888204006738
11230971,7.144381540116423e-06
11230974,3.463074231105369e-05
11230977,0.00014396796042146707
11230978,0.00014226843463442443
11230979,0.00013262403475454464
11230982,3.369162517034415e-06
11230984,0.00012372554760401732
11230985,0.12930627564013783
11230987,0.00011124398661976022
11230989,0.00011135420988574334
11230992,0.00013927574673467492
11230993,0.00014852368140502755
11230995,0.00011131079606303998
11230997,0.0001498757318844127
11230998,0.00011123366452944797
11231004,0.00013450265812968039
11231011,0.00012996394242834896
11231012,0.0001111752789819939
11231016,8.779218504268446e-06
11231017,0.00014309273805536765
11231020,0.00014737511080556553
11231021,0.001933242129851057
11231022,1.2207048660716483e-05
11231028,0.00013927627950959654
11231029,0.00012892236394597192
11231031,0.0001235153866297852
11231032,0.0001412163888878632
11231036,0.00012618956584369213
11231041,0.00013896471538813121
11231042,0.0001118452589387377
11231044,0.7686852577280219
11231045,0.0012689688767435461
11231047,0.0001349977711217839
11231048,0.00012176841556841706
11231051,0.00012616360108262046
11231052,5.4571090327039295e-05
11231053,0.002823262973441042
11231055,0.5695179455475359
11231059,0.00011121075113022948
11231061,0.0016674304990644856
11231062,0.00011119061830570862
11231064,0.000884365382613277
11231065,0.00011118400589764644
11231066,0.00011122200265393195
11231067,0.00011119582060734183
11231069,0.00013295411372631131
11231072,0.00013610467048731078
11231073,0.00012264314116179625
11231074,0.00011124920610812859
11231075,0.0001434974474729727
11231076,0.00014736775497213377
11231077,1.1253533173236424e-05
11231080,0.000126290675640751
11231082,0.00012613986314516338
11231085,0.00014867160170421777
11231086,0.0018002031158582254
11231097,0.00014997049756167017
11231099,0.00011152701481710653
11231100,0.00014981871320330435
11231101,0.001915270760374354
11231111,0.0036409278334962733
11231113,0.0015814145057626468
11231114,0.001126156766524671
11231116,0.7449839158852637
11231118,0.0019934407691840706
11231120,0.00013855307775502928
11231129,0.00013534199464967735
11231132,0.8800643140580604
11231137,0.0001447272770249347
11231138,0.00011138764022630197
11231143,0.00013887336866761092
11231145,0.00034129780452768304
11231147,0.00011145438527299537
11231148,0.00011135374227377152
11231153,0.0015262320380432816
11231154,0.0018498885010754796
11231155,0.00012575779687824996
11231156,0.001268160122303181
11231157,0.00657163199407271
11231159,0.00012625103733895
11231160,0.019800137045298975
11231164,0.0001396776719290872
11231167,0.0001384127922083615
11231170,0.00013536534080738636
11231172,0.006186330360767548
11231173,0.00013873073923783723
11231174,0.00011125311295185334
11231176,0.00016526109351730546
11231178,0.8705232580588429
11231183,0.0014755880891815349
11231186,0.0014307511536142538
11231187,0.00011139279118204828
11231190,0.00014006715935336388
11231196,0.00013576704926222683
11231197,0.00015159702958856037
11231201,0.00013830484747069872
11231202,0.6392524058537116
11231203,0.0020823407185364537
11231206,0.00011171052772490407
11231207,0.011484987585595668
11231208,0.9980946823965772
11231214,0.628794974960738
11231221,0.9504988059699692
11231222,6.408636229404287e-05
11231223,0.00013902640706890467
11231234,0.00013834657177900768
11231239,1.0896383231811786e-05
11231244,0.00014880595430049085
11231245,0.0001344839057029802
11231246,0.0001352421281037726
11231248,0.0015330389820868043
11231249,0.5454507298291693
11231253,0.00012640477024385691
11231257,0.0001385307367063376
11231258,0.00015569586948433782
11231261,0.0018802805919916235
11231268,0.00015024586891188534
11231269,0.0014522115300208923
11231273,0.000111271032883751
11231275,0.00014479651140565978
11231279,0.380622651556367
11231282,0.00011130063126598246
11231283,0.00013892453038056983
11231291,0.0001412395844011493
11231295,0.0430004067935577
11231298,8.890351123488137e-05
11231300,0.0001469317816346844
11231301,0.00014609612191277032
11231303,0.00013503404297609232
11231310,0.18966602671166696
11231311,0.00013898618157637873
11231314,0.00012797314511943204
11231315,0.002119061642918511
11231316,0.0023649021339253113
11231317,0.0019057747023559866
11231319,0.00128937987266883
11231320,0.00011173039061568706
11231327,0.002008268720507013
11231328,1.1938990095155916e-05
11231332,0.005449601056438832
11231334,0.00011120338372262186
11231336,0.00014361538044334814
11231350,0.00013446160060998929
11231351,0.00013488174507389453
11231354,0.00013108544122712593
11231355,0.0017742411748943362
11231357,6.809828723252569e-06
11231359,0.00014820889534915437
11231361,0.00011125469799140453
11231367,0.0001386325240718552
11231369,0.00011119728679528969
11231370,0.06209954535459132
11231374,0.00013454084148434195
11231375,0.00011123709951831235
11231378,0.00013780577718577788
11231383,0.00013342351188016678
11231384,0.8730291147375828
11231385,1.0743480204625154e-05
11231386,0.00016266844812909393
11231387,0.000111566038680639
11231388,1.7719451115986313e-05
11231391,0.0014630129687489895
11231395,0.00014295903656621862
11231396,0.00011115301525353948
11231397,0.13421738794429566
11231399,0.0004106195507201771
11231400,0.00016513271756282013
11231401,5.3665243914575585e-05
11231408,0.9719766834874163
11231409,0.0017151205931436723
11231410,0.0014626471592837154
11231413,0.005795690221812364
11231416,0.0018981610400474573
11231417,0.00013851222650738477
11231420,0.00014523451131106478
11231422,0.0001386974234445963
11231426,0.0001229947134249989
11231427,0.9051699988311477
11231430,0.00012617770534710095
11231435,0.00011134268151188099
11231440,0.00014356590663745355
11231441,0.0014111923016740932
11231442,0.003632164169169097
11231443,0.0001468047383197032
11231445,0.0014160714299264112
11231448,0.13676390616147138
11231451,0.4039848927480672
11231453,0.00011122832263659196
11231454,1.1552330749995923e-05
11231462,5.1006975060255586e-06
11231463,0.0013456838757855008
11231466,0.002221733347711139
11231467,0.0011509250984405243
11231468,0.00013818277127588798
11231472,0.4013897935696219
11231473,0.00011116095161896439
11231474,0.0031060131080795864
11231478,0.00013814912726909675
11231483,0.00013484274604435496
11231485,0.0001227116693341042
11231489,0.9535106184895075
11231493,0.00013289989952613377
11231498,0.00011120970415939883
11231503,0.9511995441348853
11231504,0.00014121217458619195
11231506,0.0001261937546579766
11231513,0.00011135631943922832
11231515,0.00012620873089721804
11231519,6.89697739868166e-06
11231520,3.056561524185902e-05
11231521,0.00012393634910893458
11231531,0.0021878398953163103
11231532,8.882555544423954e-06
11231534,0.00013600892473917007
11231540,0.0019966951007213424
11231544,0.021504057968363386
11231547,0.0001112189188585329
11231548,0.00013456003590425902
11231556,0.00015043948628210447
11231557,0.0009781245003077708
11231558,0.001438718306704978
11231559,2.033404898462861e-05
11231567,0.00012420953391732806
11231568,0.00012268155248263112
11231570,0.0001834573256128809
11231571,5.154221839003057e-06
11231573,0.5694428918695585
11231576,0.002832857032535851
11231579,0.0018931719832082177
11231582,0.00013997684506042739
11231585,0.00011124139761369437
11231586,0.0001112550311234995
11231588,0.00013456366629834184
11231590,0.00011127262682200979
11231594,0.0034989014982413453
11231598,0.00011127638146040121
11231601,0.00013886233197760734
11231603,0.00011139219003212745
11231607,0.00338560751376652
11231615,9.424116018865029e-06
11231616,0.00014773503683225678
11231619,0.00011424093962080002
11231622,0.0001653479232998207
11231623,0.00011131154918973344
11231625,0.00013981243281364442
11231627,0.01029679165166035
11231629,0.00013459306990132986
11231631,0.9996974990197689
11231634,0.00015107947554786355
11231635,0.00012179063866602157
11231636,0.00013105676761422037
11231639,0.0001588749283335404
11231644,0.00013857362323668233
11231652,0.00014082810016265265
11231655,0.00011120720416326981
11231657,0.00014515849424830352
11231662,0.00013918382005316697
11231665,0.0028196898737469296
11231666,0.0001389252321638506
11231671,0.0015585732506073994
11231673,0.0001353944735864731
11231674,0.0016923956432051107
11231675,0.0001349833791172809
11231676,0.00022121240663339862
11231679,0.0001116031427479772
11231685,0.00013443055367768698
11231688,0.0016996875951775365
11231690,0.00011118440688119176
11231691,0.0034438270642060203
11231698,0.00013208218964592594
11231699,0.0019242424806685324
11231701,0.000146079042023788
11231709,0.0035057346359669956
11231715,0.0001460314454857928
11231717,0.0001412536527545401
11231718,0.00012686933420609118
11231720,0.0031933575325838516
11231722,0.00014366085528951355
11231723,0.00013644134028661833
11231725,0.003461208087511593
11231729,0.0001309919886204373
11231731,0.00011253981006215295
11231732,0.00014110135467666085
11231739,0.00011680449730355512
11231740,0.00011119137192429215
11231744,0.00011121013199541255
11231747,0.00013388310204785742
11231748,0.00013086816367687885
11231749,0.0014632952146058967
11231758,0.00013203863318488437
11231762,6.812414615647752e-06
11231766,0.00011356017549524989
11231767,4.866732462363994e-06
11231770,0.002377213539017652
11231776,0.00011122809277719272
11231777,0.0016694034385020587
11231778,0.00014503441632436793
11231781,0.004194786882335466
11231782,0.00011117255717080392
11231783,0.0014492772086731403
11231788,3.0748404007300892e-06
11231791,0.00011133416853762216
11231800,0.0023805291544801875
11231801,0.00011121528155555514
11231804,0.00011122205363991544
11231805,0.00011162991127138925
11231807,0.0001308050258756715
11231810,0.00013574921877038197
11231816,1.916302197904315e-05
11231819,0.0019104033386402707
11231821,0.0016665358649654999
11231822,0.00012626407031506118
11231825,0.0017037987739457535
11231826,0.00013839999238824004
11231827,0.0020273425607475323
11231828,0.0015881169411661438
11231829,0.00011139632918754738
11231830,0.00012900929899933462
11231831,0.001717734045472047
11231833,0.00013840746685785024
11231835,0.0014183493603701816
11231839,0.00014994199349695566
11231842,0.00012262685471169283
11231843,0.00013717764018141395
11231844,0.00011133985265063346
11231850,0.00013826176676142826
11231851,0.0001112757516977467
11231852,0.0015708727715453303
11231853,0.00013099872442917768
11231856,0.0001111839704756782
11231857,0.00011127794331677768
11231860,0.00011125293096054518
11231862,3.5257948202996106e-05
11231868,0.0019157956884819512
11231869,0.003473011037469988
11231873,0.0014770956572086066
11231874,0.00014086921693780052
11231875,0.00015796922094168334
11231876,0.0014191490423294804
11231877,0.0013036376025388602
11231878,0.00011122765988821282
11231883,0.00013406102470879647
11231885,0.00011124767104660374
11231886,0.0001914609336618559
11231887,0.01583360745586954
11231889,0.8080265700895282
11231896,0.00014253988513992128
11231898,0.7222531138668093
11231901,0.00013797076580815908
11231906,0.00012298199684042366
11231907,0.00013193438287014453
11231908,0.0001589343937819072
11231911,0.00011150893960893865
11231914,0.97188554798461
11231917,0.0001369858545903869
11231920,0.00013853988646192646
11231921,0.00011179739959521151
11231922,0.00013213879970648188
11231930,0.00013100220697110637
11231933,0.0027822515474132557
11231935,0.00011126452798490524
11231936,0.00011130819092974569
11231937,0.9595702988046735
11231938,0.0001398220709865768
11231939,0.0014308137595178678
11231955,0.00011197297967167568
11231957,0.0013406786328969537
11231963,0.0001389369553076855
11231966,0.00011135274883047162
11231968,0.0001312039030469337
11231976,0.003161072520092495
11231978,0.00011153537888288195
11231979,0.00011191204707860032
11231980,0.00013949606223760805
11231983,0.00011123042637435813
11231984,0.00013970330654008932
11231988,0.00012424854310113452
11231989,0.00013135613098344193
11231991,0.01190567223109695
11231994,0.0014577414478996287
11231998,0.0001343649163672821
11231999,0.00014749206184163537
11232000,0.001817320651386594
11232003,0.0014171280494627086
11232004,3.4594254179823317e-06
11232005,0.00011121699153068135
11232006,0.00012621852826772152
11232008,0.00014718076029799975
11232009,0.00015057375321296507
11232010,0.00011121371617456946
11232014,0.00011124973791386313
11232020,0.0001481116261500116
11232021,1.611455449342014e-05
11232026,0.00014756897555686402
11232028,0.00012619708474377408
11232030,7.994406278171907e-06
11232031,0.0014557993355412192
11232035,0.00013158176618096204
11232042,7.260944734950626e-06
11232046,0.001442450217011412
11232051,0.00013286770706710528
11232053,2.8056974109125933e-05
11232054,0.0020191161652402365
11232056,0.00032156000253808197
11232058,0.00202792547992373
11232060,0.00011120456174344779
11232061,0.00013924520706699303
11232064,0.00011839360078231907
11232066,0.28323969157786294
11232077,0.00014586940924580063
11232078,0.00011121380984866756
11232079,0.0001383213730764082
11232080,0.0032218743040215727
11232081,0.061497809619223444
11232082,0.00011144827097844089
11232083,0.03928458816080143
11232087,0.981208197061141
11232088,0.0001436944629080033
11232089,0.00011122873305110124
11232102,0.00013750337915682372
11232107,0.0018908563179486815
11232108,0.5588843414271072
11232114,0.00013851823903339753
11232115,0.0029575587110688027
11232116,0.00011134763482086564
11232119,0.0018744176914465345
11232123,0.0025058895932453563
11232125,5.98230004958346e-06
11232126,0.00013806865660799793
11232128,2.8385759361507017e-06
11232130,0.0015521870464641075
11232135,0.3205467385823324
11232138,0.0001111862321558189
11232142,0.00013933702628810698
11232145,0.00014747747546798668
11232147,0.00013265969216212523
11232152,0.0001112297998330631
11232156,0.000138409228771378
11232159,0.00013766635735414312
11232164,0.00011132771688907321
11232165,4.7847341396286645e-05
11232166,0.0014209492209266653
11232167,0.0009613650890782189
11232169,0.0001349666803079592
11232170,0.00011118605056855186
11232171,0.001778764354756895
11232173,0.00018108966422147765
11232175,0.0001402181192990731
11232176,0.00011129035379799669
11232177,0.00019128015032214823
11232178,0.00015285338469938164
11232181,0.00013589084989698715
11232184,0.00011145541898351056
11232185,0.0015404291858969383
11232186,0.00014872535953456718
11232187,0.00013769737497493884
11232188,0.0001454661952035725
11232189,0.9717909193122164
11232190,0.00015419996466100393
11232194,4.700552294937388e-06
11232195,0.00011143507137824737
11232197,0.9991727912197919
11232202,0.00011121383579791732
11232204,0.00011181004175735757
11232205,1.202862800691629e-05
11232211,0.00011135598288949484
11232212,0.00011120690437624789
11232214,1.4600609584402472e-05
11232218,1.1120540920998923e-05
11232219,0.0001269637214356157
11232221,0.00011122804000533365
11232226,0.0018688311339661028
11232228,0.00011141068824412753
11232231,0.00011137894503838173
11232232,0.00011121534949360924
11232234,0.00013957794838850775
11232236,0.00014006959905547977
11232237,0.0001113264797757851
11232238,0.0015802032770238302
11232242,0.0001112436977375487
11232244,0.00014257297498902858
11232245,0.12058564054303282
11232246,0.0001336984029400239
11232247,0.00014632803343013096
11232249,0.00013545735456184854
11232250,0.00014455405435598252
11232252,0.0024786813050945394
11232254,0.00017911354658176363
11232255,0.00011133315974738544
11232258,0.0001386877718378824
11232260,0.00011277425567593417
11232265,0.00014363923501086592
11232268,0.00013269540980796925
11232269,0.0017132120368074859
11232270,0.902093775539691
11232272,0.00013825495410933183
11232274,0.0001516455409149104
11232275,0.0009450380528602702
11232279,9.226853095905483e-06
11232281,0.0016413936469385285
11232283,0.00013594058176120838
11232286,0.00011126074127909348
11232291,0.00013510232569455768
11232293,0.00011140924167335761
11232296,0.9762071669759267
11232297,0.00011125901616124399
11232299,0.0014922748685413868
11232300,0.00016343278036742994
11232301,0.00011122890257199609
11232305,1.9346674799716485e-05
11232308,0.00013527485892627871
11232317,0.004042445494332738
11232319,0.0016860819753157339
11232321,0.00013840715384943444
11232325,0.00013934090718254719
11232327,0.00443849017243867
11232329,0.00011118298066127372
11232336,0.0019156300616362746
11232337,5.751150285363943e-06
11232338,0.00013582613722200033
11232340,0.001481167482909509
11232341,0.0001472753364471433
11232345,0.00011128659065326075
11232346,0.00013468655912334638
11232348,0.00012619694289464043
11232349,6.394145986384174e-05
11232357,0.00016486329902294712
11232358,0.00014226421887556163
11232360,0.0016547166648998132
11232362,0.00011131717654422513
11232363,6.5435869014804415e-06
11232365,1.1248050793952958e-05
11232369,0.003325466877452434
11232370,0.0001235229216385651
11232371,0.00012262347138899127
11232374,0.00014820542836702343
11232375,0.8820070559375324
11232379,4.578032578187496e-06
11232382,0.0001345399211029381
11232387,0.00015560372162120656
11232388,0.2538219412551211
11232389,0.8000931136107194
11232391,0.001710522332996553
11232393,0.0001397629822557671
11232396,0.00013830437046925
11232397,0.00011121391320827389
11232398,1.0487989798463619e-05
11232402,0.0001516362380751521
11232407,0.9241301295517573
11232409,0.0001402846905015839
11232410,0.5978723620251615
11232414,0.0021686338500854357
11232415,0.00014632325450989508
11232417,8.402977233348478e-06
11232420,0.00013485618054511834
11232422,0.00012263215710190507
11232426,0.0001263000503364068
11232427,0.767476101420097
11232428,1.2000528381688963e-05
11232433,7.863530812139995e-06
11232434,0.34306052726099273
